date,srcip,dstip,srcport,dstport,time,pkt_len,tos,id,flag,ttl,chksum
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019129,1500,0,17542,2,56,47261
2015-05-21 13:01:00,2240269009,2164675333,13307,445,1432213260019130,1500,0,10456,2,58,60895
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019131,1500,0,17543,2,56,47260
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019133,1500,0,17544,2,56,47259
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019136,1500,0,34712,2,55,47241
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019137,1500,0,17545,2,56,47258
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019139,1500,0,17546,2,56,47257
2015-05-21 13:01:00,2240269009,2164675333,13307,445,1432213260019141,1500,0,10457,2,58,60894
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019143,1500,0,17547,2,56,47256
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019144,1500,0,17548,2,56,47255
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019146,1500,0,17549,2,56,47254
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019147,1500,0,34713,2,55,47240
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019151,1500,0,17550,2,56,47253
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019152,1500,0,17551,2,56,47252
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260019153,1500,0,6499,2,55,9939
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019157,1500,0,17552,2,56,47251
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019158,1500,0,29784,2,59,53263
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019160,1500,0,34714,2,55,47239
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019162,1500,0,17553,2,56,47250
2015-05-21 13:01:00,1614415437,1643606811,50525,5128,1432213260019163,1460,0,160,2,56,267
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019164,1500,0,17554,2,56,47249
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019165,1500,0,17555,2,56,47248
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019167,1500,0,17556,2,56,47247
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260019168,1500,0,6500,2,55,9938
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019169,1500,0,17557,2,56,47246
2015-05-21 13:01:00,1555372186,1505192073,50893,8080,1432213260019173,129,0,24411,0,121,43649
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019174,1500,0,34715,2,55,47238
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019176,1500,0,17558,2,56,47245
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019180,1500,0,17559,2,56,47244
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019181,1500,0,17560,2,56,47243
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019182,1500,0,17561,2,56,47242
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019183,1500,0,17562,2,56,47241
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019185,1500,0,17563,2,56,47240
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019187,1500,0,17564,2,56,47239
2015-05-21 13:01:00,137995130,4143835889,46085,443,1432213260019188,40,0,37440,2,58,8429
2015-05-21 13:01:00,137995130,4143835889,46085,443,1432213260019188,40,0,37441,2,58,8428
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019189,1500,0,17565,2,56,47238
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019191,1500,0,34716,2,55,47237
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019192,1500,0,17566,2,56,47237
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019193,1500,0,17567,2,56,47236
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019194,1500,0,17568,2,56,47235
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019197,1500,0,34717,2,55,47236
2015-05-21 13:01:00,1620879707,2283388403,443,64872,1432213260019199,52,0,6615,2,57,55272
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019199,1500,0,17569,2,56,47234
2015-05-21 13:01:00,137995130,4143835889,46085,443,1432213260019200,40,0,37442,2,58,8427
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019200,1500,0,17570,2,56,47233
2015-05-21 13:01:00,137995130,4143835889,46085,443,1432213260019201,40,0,37443,2,58,8426
2015-05-21 13:01:00,137995130,4143835889,46085,443,1432213260019201,40,0,37444,2,58,8425
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019201,1500,0,17571,2,56,47232
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019203,1500,0,29785,2,59,53262
2015-05-21 13:01:00,2420878612,2422045010,4776,8098,1432213260019204,200,0,0,2,56,64277
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019204,1500,0,17572,2,56,47231
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019205,1500,0,17573,2,56,47230
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019207,1500,0,17574,2,56,47229
2015-05-21 13:01:00,2679528211,2283388181,80,35716,1432213260019208,516,0,17575,2,56,48212
2015-05-21 13:01:00,371923154,1554185724,80,13284,1432213260019211,40,0,18843,2,58,28057
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019213,1500,0,34718,2,55,47235
2015-05-21 13:01:00,999485300,1505192162,1194,1194,1432213260019221,121,0,0,2,56,21716
2015-05-21 13:01:00,904927195,2231897806,53,29159,1432213260019222,80,8,59675,0,44,50136
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260019226,52,0,31628,2,54,44495
2015-05-21 13:01:00,1572182624,1505192080,35591,32854,1432213260019227,1103,0,48683,2,56,50709
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019229,1500,0,34719,2,55,47234
2015-05-21 13:01:00,1250339180,3617517102,19314,80,1432213260019233,40,0,3966,2,112,16786
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019233,1500,0,29786,2,59,53261
2015-05-21 13:01:00,1620879707,2283388403,443,64872,1432213260019235,89,0,6616,2,57,55234
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019237,1500,0,34720,2,55,47233
2015-05-21 13:01:00,1620879707,2283388403,443,64872,1432213260019243,52,0,6617,2,57,55270
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260019245,1500,0,6501,2,55,9937
2015-05-21 13:01:00,1620879707,2283388403,443,64872,1432213260019248,52,0,6618,2,57,55269
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260019249,52,0,31629,2,54,44494
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019249,1500,0,34721,2,55,47232
2015-05-21 13:01:00,1787877175,1545329577,12093,31286,1432213260019251,1455,0,14753,0,119,35600
2015-05-21 13:01:00,1984097478,1554569666,51192,80,1432213260019252,52,0,60742,2,54,48649
2015-05-21 13:01:00,1984097478,1554569666,51192,80,1432213260019252,52,0,60743,2,54,48648
2015-05-21 13:01:00,2097915291,1344802977,10610,1024,1432213260019252,1466,0,11858,0,116,36721
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019257,1500,0,34722,2,55,47231
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260019258,1500,0,6502,2,55,9936
2015-05-21 13:01:00,145014503,2675775148,80,4861,1432213260019260,1500,0,31513,2,248,33869
2015-05-21 13:01:00,2196736864,1554569634,59292,80,1432213260019262,52,0,45697,2,53,20136
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019270,1500,0,29787,2,59,53260
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019272,1500,0,34723,2,55,47230
2015-05-21 13:01:00,145014503,2675775148,80,4861,1432213260019274,1500,0,31515,2,248,33867
2015-05-21 13:01:00,145014503,2675775148,80,4861,1432213260019275,478,0,31516,2,248,34888
2015-05-21 13:01:00,112544102,1545329597,20283,59643,1432213260019276,52,0,4773,2,114,28203
2015-05-21 13:01:00,1787877175,1545329577,12093,31286,1432213260019281,1455,0,14754,0,119,35599
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019286,1500,0,34724,2,55,47229
2015-05-21 13:01:00,2348557194,2299785499,51847,80,1432213260019287,52,0,48766,2,57,22928
2015-05-21 13:01:00,1930141605,1554569717,43024,80,1432213260019292,52,0,25786,2,54,38587
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019294,1500,0,34725,2,55,47228
2015-05-21 13:01:00,898660411,947467132,80,56021,1432213260019296,52,8,0,2,45,13308
2015-05-21 13:01:00,2510798270,2342740095,61380,443,1432213260019299,40,0,21105,2,115,30166
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019308,1500,0,34726,2,55,47227
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019309,1500,0,29788,2,59,53259
2015-05-21 13:01:00,1627033239,1543182069,49374,20199,1432213260019317,40,0,2754,2,118,38796
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019331,1500,0,34727,2,55,47226
2015-05-21 13:01:00,904980236,2223640110,443,44364,1432213260019333,40,8,10482,2,48,29217
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019333,1500,0,29789,2,59,53258
2015-05-21 13:01:00,3488158571,1672847798,50463,80,1432213260019338,40,0,19016,2,120,53191
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019340,1500,0,34728,2,55,47225
2015-05-21 13:01:00,1811692514,150790089,30364,1935,1432213260019342,40,0,36593,2,117,58938
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019348,1500,0,34729,2,55,47224
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019354,1500,0,34730,2,55,47223
2015-05-21 13:01:00,562701428,3225472883,25936,45402,1432213260019360,1435,8,30682,0,112,63421
2015-05-21 13:01:00,1408256476,2243093396,16402,3482,1432213260019362,1335,0,30091,0,55,536
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019366,1500,0,34731,2,55,47222
2015-05-21 13:01:00,1690050105,150789604,52506,443,1432213260019368,231,0,2824,2,118,36659
2015-05-21 13:01:00,1572182624,1505192080,35591,32854,1432213260019369,1103,0,48684,2,56,50708
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019369,1500,0,29790,2,59,53257
2015-05-21 13:01:00,3232435536,2243093164,53,57367,1432213260019378,114,0,29755,0,57,55013
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019383,1500,0,34732,2,55,47221
2015-05-21 13:01:00,500782805,1672847806,58862,80,1432213260019385,634,0,14010,2,116,21410
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019393,1500,0,34733,2,55,47220
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019405,1500,0,29791,2,59,53256
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019407,1500,0,34734,2,55,47219
2015-05-21 13:01:00,1836758191,2243093072,56932,80,1432213260019409,444,0,38756,0,45,27307
2015-05-21 13:01:00,3315521188,135550926,10713,80,1432213260019413,52,0,5079,2,114,63687
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019415,1500,0,34735,2,55,47218
2015-05-21 13:01:00,3617471138,150789557,80,47869,1432213260019419,52,8,11753,2,60,6113
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019431,1500,0,34736,2,55,47217
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019442,1500,0,34737,2,55,47216
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019443,1500,0,29792,2,59,53255
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019452,1500,0,34738,2,55,47215
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019456,64,0,29793,2,59,54690
2015-05-21 13:01:00,1698734095,2299785499,52898,80,1432213260019461,52,0,19415,2,58,30062
2015-05-21 13:01:00,847880086,1554569614,34072,80,1432213260019465,52,0,26542,2,53,54719
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019470,1500,0,34739,2,55,47214
2015-05-21 13:01:00,1034245453,2234919726,36298,80,1432213260019476,64,0,28100,2,51,38557
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019480,1500,0,34740,2,55,47213
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260019481,52,0,31630,2,54,44493
2015-05-21 13:01:00,2098190618,853560550,56363,80,1432213260019482,767,0,24665,2,118,52143
2015-05-21 13:01:00,1572182624,1505192080,35591,32854,1432213260019487,1103,0,48685,2,56,50707
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019496,1500,0,34741,2,55,47212
2015-05-21 13:01:00,905120083,1671581074,443,27385,1432213260019497,40,8,55651,2,45,33770
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019504,1500,0,34742,2,55,47211
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019507,1500,0,29794,2,59,53253
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260019508,52,0,31631,2,54,44492
2015-05-21 13:01:00,371923342,1554185382,80,60745,1432213260019514,40,0,14298,2,58,32756
2015-05-21 13:01:00,3424710898,1672854994,39911,80,1432213260019514,52,0,10698,2,55,15199
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019519,1500,0,9735,2,59,40865
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019521,1500,0,34743,2,55,47210
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019522,64,0,29795,2,59,54688
2015-05-21 13:01:00,1692437676,3617517549,80,62875,1432213260019530,898,0,37891,2,58,61529
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019531,1500,0,34744,2,55,47209
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019532,1500,0,9736,2,59,40864
2015-05-21 13:01:00,3865477646,150789452,61260,9042,1432213260019534,1100,8,49497,2,59,11138
2015-05-21 13:01:00,1920129505,1505192188,49690,22769,1432213260019537,1456,0,24905,0,115,53740
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019540,1253,0,9737,2,59,41110
2015-05-21 13:01:00,1897347380,2243093060,43001,443,1432213260019543,1389,0,39272,2,59,36576
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019544,1500,0,34745,2,55,47208
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019552,1500,0,34746,2,55,47207
2015-05-21 13:01:00,3470947806,4121468691,80,39029,1432213260019556,107,0,34002,2,56,58429
2015-05-21 13:01:00,2671334014,1871952551,80,1192,1432213260019562,139,0,26449,0,245,16937
2015-05-21 13:01:00,1698734095,2299785499,52898,80,1432213260019566,1500,0,19416,2,58,28613
2015-05-21 13:01:00,1698734095,2299785499,52898,80,1432213260019567,647,0,19417,2,58,29465
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019569,1500,0,34747,2,55,47206
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019582,1500,0,34748,2,55,47205
2015-05-21 13:01:00,111476198,853556636,49216,80,1432213260019583,52,0,8655,2,54,44526
2015-05-21 13:01:00,1684077381,3538658659,8195,8197,1432213260019591,76,0,52127,2,56,40727
2015-05-21 13:01:00,115427841,1545326973,3074,34020,1432213260019592,124,0,1067,0,55,204
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019596,1500,0,34749,2,55,47204
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019604,1500,0,29796,2,59,53251
2015-05-21 13:01:00,1311542572,1506690381,59254,19132,1432213260019606,35,0,0,2,55,51542
2015-05-21 13:01:00,3863965685,1554569691,53784,80,1432213260019609,64,0,23311,2,54,23776
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019610,1500,0,34750,2,55,47203
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019616,1500,0,34751,2,55,47202
2015-05-21 13:01:00,1659604150,853566659,36405,3333,1432213260019618,52,0,21118,2,57,26625
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019630,1500,0,34752,2,55,47201
2015-05-21 13:01:00,1684077393,1836148961,8292,20499,1432213260019634,516,0,49341,0,56,35378
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019643,1500,0,34753,2,55,47200
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019647,1500,0,29797,2,59,53250
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019661,1500,0,34754,2,55,47199
2015-05-21 13:01:00,3344024363,1545329643,17140,28627,1432213260019666,116,0,17,0,243,1252
2015-05-21 13:01:00,3861385576,1672847798,51428,80,1432213260019671,40,0,13649,2,118,53890
2015-05-21 13:01:00,2243920526,2233476909,62160,21,1432213260019676,52,0,59492,2,54,42948
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019677,1500,0,29798,2,59,53249
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019678,1500,0,34755,2,55,47198
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019690,1500,0,34756,2,55,47197
2015-05-21 13:01:00,1620879848,2283388205,46409,443,1432213260019691,1280,0,24003,2,57,36713
2015-05-21 13:01:00,1789444083,1365297798,443,52540,1432213260019692,763,0,18048,2,118,29946
2015-05-21 13:01:00,2043489325,1344800773,13504,17528,1432213260019693,48,0,11356,0,52,23610
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019695,1500,0,34757,2,55,47196
2015-05-21 13:01:00,1692437531,3617517100,58917,80,1432213260019696,52,0,42791,2,58,58069
2015-05-21 13:01:00,1965589557,2344717707,50201,443,1432213260019696,1500,0,55831,2,52,21594
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019704,1500,0,34758,2,55,47195
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260019708,52,0,31632,2,54,44491
2015-05-21 13:01:00,940367282,150789951,80,49176,1432213260019715,1500,0,34759,2,55,47194
2015-05-21 13:01:00,1692437531,3617517100,58917,80,1432213260019717,52,0,42792,2,58,58068
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019717,1500,0,29799,2,59,53248
2015-05-21 13:01:00,2403443281,4143813067,42815,443,1432213260019718,40,0,6957,2,52,28999
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019722,1500,0,9738,2,59,40862
2015-05-21 13:01:00,3455517277,1640391218,3084,7990,1432213260019723,52,0,19803,2,49,26652
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019730,1500,0,9739,2,59,40861
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019741,1500,0,29800,2,59,53247
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019749,1500,0,9740,2,59,40860
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019753,64,0,29801,2,59,54682
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019754,1500,0,9741,2,59,40859
2015-05-21 13:01:00,3329257725,1545329644,41607,8080,1432213260019756,129,0,15496,0,54,55406
2015-05-21 13:01:00,3329257725,1545329644,41607,8080,1432213260019756,129,0,12518,0,54,58384
2015-05-21 13:01:00,3289928339,1506690798,48790,19132,1432213260019756,77,0,27736,2,56,7904
2015-05-21 13:01:00,3329257725,1545329644,41607,8080,1432213260019760,129,0,50129,0,54,20773
2015-05-21 13:01:00,1824514505,1545329441,59126,8080,1432213260019767,1500,0,576,1,118,38667
2015-05-21 13:01:00,1620879834,2283388199,443,56690,1432213260019768,52,0,468,2,57,61496
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019769,1500,0,9742,2,59,40858
2015-05-21 13:01:00,1692453519,2283388138,443,62616,1432213260019770,281,0,9743,2,59,42076
2015-05-21 13:01:00,1390540419,2342717547,48213,80,1432213260019776,52,0,43198,2,55,48530
2015-05-21 13:01:00,1778001268,590898586,22,61106,1432213260019787,52,16,28184,2,54,48731
2015-05-21 13:01:00,2420878612,2422044930,52678,44200,1432213260019807,200,0,0,2,56,64357
2015-05-21 13:01:00,2348556880,2299785499,55690,80,1432213260019824,60,0,11184,2,58,60560
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019834,1500,0,29802,2,59,53245
2015-05-21 13:01:00,1410607319,150789596,18539,80,1432213260019849,72,0,6319,2,109,37181
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019862,48,0,19616,0,117,10197
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019862,48,0,19617,0,117,10196
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019869,1500,0,29803,2,59,53244
2015-05-21 13:01:00,854145627,2299786010,44067,80,1432213260019873,52,0,61006,2,57,27139
2015-05-21 13:01:00,2101065218,1543181382,6881,61137,1432213260019881,48,0,16643,0,116,25147
2015-05-21 13:01:00,2656382960,2342724212,48717,80,1432213260019884,40,0,29115,2,56,21688
2015-05-21 13:01:00,3725926041,1639439345,1935,11236,1432213260019887,399,0,1723,2,121,48982
2015-05-21 13:01:00,2179040155,2179040480,59378,80,1432213260019892,518,8,49108,2,60,28887
2015-05-21 13:01:00,3725930450,2299786010,54923,80,1432213260019895,52,0,54102,2,57,58455
2015-05-21 13:01:00,1572182624,1505192080,35591,32854,1432213260019902,1103,0,48686,2,56,50706
2015-05-21 13:01:00,813932247,2283388241,59385,443,1432213260019903,52,0,57123,2,57,19931
2015-05-21 13:01:00,2671833172,1820753251,50026,1935,1432213260019903,40,0,30910,2,120,4243
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019909,1500,0,29804,2,59,53243
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019910,48,0,19618,0,117,10195
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019910,48,0,19619,0,117,10194
2015-05-21 13:01:00,3787137132,2342719908,27246,1935,1432213260019922,40,0,12534,2,115,14187
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019934,48,0,19620,0,117,10193
2015-05-21 13:01:00,1620879686,145754315,80,34547,1432213260019935,1500,0,37491,2,57,36427
2015-05-21 13:01:00,1620879686,145754315,80,34547,1432213260019937,80,0,37492,2,57,37846
2015-05-21 13:01:00,1787877175,1545329577,12093,31286,1432213260019938,1455,0,14755,0,119,35598
2015-05-21 13:01:00,3432756267,150790030,49446,443,1432213260019943,40,8,6050,2,115,34516
2015-05-21 13:01:00,3617471145,150789784,80,61652,1432213260019944,52,8,30149,2,60,53018
2015-05-21 13:01:00,2110038153,1643608307,52773,443,1432213260019945,1500,0,22866,2,55,60305
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019950,1500,0,29805,2,59,53242
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019951,64,0,29806,2,59,54677
2015-05-21 13:01:00,2656382960,2342724212,48717,80,1432213260019955,40,0,29116,2,56,21687
2015-05-21 13:01:00,4014112509,1505192183,38560,56397,1432213260019960,1466,0,1139,0,119,2258
2015-05-21 13:01:00,3617471145,150789784,80,61652,1432213260019961,52,8,30150,2,60,53017
2015-05-21 13:01:00,2176516527,2288242471,80,45767,1432213260019961,40,0,16806,2,57,9525
2015-05-21 13:01:00,2026405942,2283388158,49212,80,1432213260019963,52,0,63969,2,51,4044
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019971,48,0,19621,0,117,10192
2015-05-21 13:01:00,2128344870,2243093289,53043,443,1432213260019982,52,0,24658,2,56,916
2015-05-21 13:01:00,1458816585,4176460571,20336,18668,1432213260019982,48,0,19622,0,117,10191
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260019986,1500,0,29807,2,59,53240
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260019991,52,0,31633,2,54,44490
2015-05-21 13:01:00,137538232,2243093195,38376,80,1432213260020001,52,0,31634,2,54,44489
2015-05-21 13:01:00,848121043,1554569716,59826,80,1432213260020011,64,0,58001,2,53,44329
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260020025,1500,0,29808,2,59,53239
2015-05-21 13:01:00,1692437531,3617517100,58917,80,1432213260020030,52,0,42793,2,58,58067
2015-05-21 13:01:00,1572182624,1505192080,35591,32854,1432213260020033,1103,0,48687,2,56,50705
2015-05-21 13:01:00,137879568,3576075662,80,37452,1432213260020034,1500,8,22077,2,61,36570
2015-05-21 13:01:00,1865700395,3617492175,54535,80,1432213260020041,40,0,25376,2,57,46818
2015-05-21 13:01:00,2341114205,3235923427,52701,80,1432213260020046,40,0,5989,2,116,52159
2015-05-21 13:01:00,2004356987,1672847806,1979,80,1432213260020050,40,0,44541,2,116,52331
2015-05-21 13:01:00,3692851824,2421593689,64808,80,1432213260020060,40,0,37683,2,86,7264
2015-05-21 13:01:00,1865700395,3617492175,54535,80,1432213260020062,40,0,25377,2,57,46817
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260020071,1500,0,29809,2,59,53238
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260020080,1500,0,6503,2,55,9935
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260020088,64,0,29810,2,59,54673
2015-05-21 13:01:00,1692437531,3617517100,58917,80,1432213260020096,52,0,42794,2,58,58066
2015-05-21 13:01:00,2042073358,1643606829,59911,25,1432213260020104,125,0,19278,2,53,6723
2015-05-21 13:01:00,940367273,150789940,80,45943,1432213260020108,1500,0,6504,2,55,9934
2015-05-21 13:01:00,1865700395,3617492175,54535,80,1432213260020113,40,0,25378,2,57,46816
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260020121,1500,0,29811,2,59,53236
2015-05-21 13:01:00,2197940839,2243093449,40725,9042,1432213260020122,133,0,12656,2,59,14099
2015-05-21 13:01:00,1865700395,3617492175,54535,80,1432213260020124,40,0,25379,2,57,46815
2015-05-21 13:01:00,468096150,3225584374,58961,50555,1432213260020136,40,0,2596,2,118,1783
2015-05-21 13:01:00,1820519004,1554569717,61256,80,1432213260020147,52,0,2956,2,54,43963
2015-05-21 13:01:00,1820519004,1554569717,61256,80,1432213260020148,52,0,62635,2,54,49819
2015-05-21 13:01:00,1506585979,1874162437,80,51213,1432213260020152,571,0,47151,2,59,39819
2015-05-21 13:01:00,1692453403,3617517337,80,55078,1432213260020158,1500,0,29812,2,59,53235
2015-05-21 13:01:00,1572182624,1505192080,35591,32854,1432213260020165,1103,0,48688,2,56,50704
2015-05-21 13:01:00,1820519004,1554569717,61256,80,1432213260020167,52,0,63240,2,54,49214
2015-05-21 13:01:00,468096150,3225584374,58961,50555,1432213260020169,40,0,2597,2,118,1782
2015-05-21 13:01:00,3564516145,150642138,46422,443,1432213260020170,40,0,32562,2,116,55585
2015-05-21 13:01:00,3692844302,3617492194,80,45340,1432213260020176,1450,0,60085,2,86,40684
2015-05-21 13:01:00,1766076713,1672847806,57109,80,1432213260020177,40,0,5034,2,114,21829
2015-05-21 13:01:00,3692851824,2421593689,64808,80,1432213260020177,40,0,37684,2,86,7263
2015-05-21 13:01:00,3692844302,3617492194,80,45340,1432213260020178,1450,0,60086,2,86,40683
2015-05-21 13:01:00,3692844302,3617492194,80,45340,1432213260020180,1450,0,60087,2,86,40682
2015-05-21 13:01:00,3692844302,3617492194,80,45340,1432213260020183,1450,0,60088,2,86,40681
2015-05-21 13:01:00,3692844302,3617492194,80,45340,1432213260020189,1450,0,60089,2,86,40680
2015-05-21 13:01:00,1865700395,3617492175,54535,80,1432213260020191,40,0,25380,2,57,46814
2015-05-21 13:01:00,3692844302,3617492194,80,45340,1432213260020193,1450,0,60090,2,86,40679
